no_wba,wba,diff
0.7170238222442125,0.7361406195510787,0.019116797306866218
0.7188725514345745,0.736640327282146,0.0177677758475715
0.716909115014145,0.7399803196973974,0.02307120468325241
0.7209139132114103,0.7414668498117616,0.02055293660035129
0.7191884334770059,0.7325337177497669,0.013345284272761049
0.7139238561299809,0.7397930285351811,0.025869172405200258
0.7163602084889111,0.7328534250086566,0.016493216519745446
0.7209076087050553,0.734952638167648,0.014045029462592673
0.716889973996969,0.736616750117847,0.01972677612087803
0.7148764080999284,0.7448647122249399,0.029988304125011522
0.7227669668310126,0.7378681559437796,0.015101189112767033
0.7151370262522524,0.727089396154164,0.01195236990191162
0.7124125525059852,0.734368746525988,0.021956194020002817
0.7168553729398117,0.742673350159918,0.02581797722010626
0.7170968818704355,0.7318107126524174,0.014713830781981851
0.7222587156045873,0.7342879208363303,0.012029205231743001
0.7149093078924569,0.7379647880397164,0.023055480147259555
0.717633163801971,0.7395723508741968,0.021939187072225863
0.7144107911185734,0.7345000866458877,0.02008929552731431
0.7268523117757756,0.7411609360591597,0.014308624283384086
0.7149942459164553,0.7378060265714298,0.022811780654974467
0.7143865879456814,0.7431633984515478,0.028776810505866335
0.723108176886337,0.7392036025863612,0.016095425700024202
0.7118174217544404,0.7361463664356578,0.02432894468121738
0.7260451610759873,0.7369062482227138,0.010861087146726511
0.7164399395284069,0.7407364155290799,0.024296476000672973
0.7234578533786247,0.7398043161148021,0.01634646273617746
0.7162881387487704,0.7401068248985634,0.02381868614979299
0.7263003133038319,0.7400603874603958,0.013760074156563884
0.713649210069104,0.7347378220380413,0.0210886119689373
0.7183916892194067,0.7368795079219232,0.01848781870251659
0.7203531487441113,0.7328409087227398,0.012487759978628499
0.7183786301233647,0.7324777738236626,0.014099143700297967
0.7202465238679957,0.7396569414382286,0.019410417570232874
0.7222565305049303,0.7380546297482942,0.01579809924336384
0.7210339816252181,0.7368261364865044,0.015792154861286267
0.7227689505093441,0.7381423806373796,0.015373430128035492
0.7176658121731392,0.7337766375397948,0.016110825366655646
0.7120690268542835,0.7273057076097117,0.015236680755428167
0.7216261777475648,0.7423909492140349,0.020764771466470155
0.7178007601664771,0.7341374127052369,0.01633665253875982
0.721070559960586,0.741134423409076,0.020063863448489982
0.7195569558037503,0.734787884477574,0.015230928673823696
0.7149384125319609,0.7338873420064042,0.018948929474443266
0.7227389753462882,0.7329613831163903,0.010222407770102082
0.7229232014551761,0.7435559184033608,0.020632716948184693
0.7188868035907191,0.736074180158289,0.017187376567569856
0.7153257188958213,0.736857398518152,0.021531679622330713
0.7211176580018777,0.7422934556356261,0.02117579763374844
0.7228234662624867,0.7395321961169411,0.016708729854454374
0.7208903948709354,0.7399365371472317,0.019046142276296307
0.7204469132538074,0.7438123918719338,0.023365478618126434
0.722908163061315,0.7426171123430567,0.019708949281741717
0.7231464188712868,0.7436445901404233,0.020498171269136445
0.7209278014774102,0.7417164354669783,0.020788633989568095
0.7230350225970608,0.7350139760085134,0.011978953411452609
0.7226224046696571,0.7417857824915247,0.01916337782186761
0.7227970936443305,0.7382938030326169,0.0154967093882864
0.7181145045137312,0.7361531970066199,0.018038692492888697
0.7118936407572263,0.7404839397569046,0.028590298999678354
0.7229239377677344,0.7386297021899804,0.015705764422245916
0.7171756286554016,0.7369831835172711,0.01980755486186947
0.7106032738480431,0.73244123853177,0.021837964683726896
0.7228489873597854,0.7322772184588451,0.009428231099059659
0.7165174361660128,0.7361869710953686,0.019669534929355748
0.7111716601048667,0.7373699673459497,0.026198307241083074
0.717597310829785,0.7369392989707753,0.019341988140990307
0.7205258569167711,0.7416786295772508,0.02115277266047977
0.7221186998453073,0.7420500443401765,0.01993134449486922
0.725377669919382,0.7367797000941725,0.011402030174790467
0.7185512519618311,0.7397195786218718,0.02116832666004065
0.7140336616899582,0.7365957988214091,0.022562137131450943
0.7229631909315166,0.7369074920100463,0.01394430107852973
0.7113669562041429,0.73796427269684,0.026597316492697032
0.7192502590180709,0.727763211101296,0.008512952083225112
0.7155337698199625,0.7406183180696935,0.025084548249730942
0.7221084919822766,0.7310892988650736,0.00898080688279701
0.7199490633961217,0.7301505645762976,0.01020150118017582
